Model,RMSE,MAE,R2,Target_Column,Time,Model_Filename
rf,7982.551579097405,6872.007670634925,0.8752513004196268,Salary,20240206125545,rf_20240206125545
mlp,85984.58835989493,82979.29151956346,-13.474174136064567,Salary,20240206125545,mlp_20240206125545
PassiveAggressiveRegressor,10337.393689672548,8946.432350920539,0.7907937413409627,Salary,20240206125545,PassiveAggressiveRegressor_20240206125545
SGDRegressor,7727.703535450591,6479.900414174146,0.8830895141553272,Salary,20240206125545,SGDRegressor_20240206125545
en,7279.675009537161,6152.5952503535855,0.8962527621642433,Salary,20240206125545,en_20240206125545
BayesianRidge,7062.126376337664,6282.6880393318415,0.9023609533672274,Salary,20240206125545,BayesianRidge_20240206125545
NuSVR,23312.455061099783,19990.63024274415,-0.0639680439966785,Salary,20240206125545,NuSVR_20240206125545
Lasso,7059.067541656292,6286.423714244483,0.9024455162895476,Salary,20240206125545,Lasso_20240206125545
lasso,7059.067541656292,6286.423714244483,0.9024455162895476,Salary,20240206125545,lasso_20240206125545
br,7062.126376337664,6282.6880393318415,0.9023609533672274,Salary,20240206125545,br_20240206125545
SVR,30858.02159705682,22673.776560880146,-0.8641837486109101,Salary,20240206125545,SVR_20240206125545
DecisionTreeRegressor,10052.248993799016,8640.166666666666,0.8021759743735162,Salary,20240206125545,DecisionTreeRegressor_20240206125545
KNeighborsRegressor,7096.287087860336,6091.099999999999,0.9014140752957686,Salary,20240206125545,KNeighborsRegressor_20240206125545
lr,7059.043621901508,6286.453830757743,0.9024461774180498,Salary,20240206125545,lr_20240206125545
AdaBoostRegressor,8982.075824127414,7322.645238095239,0.8420549592770756,Salary,20240206125545,AdaBoostRegressor_20240206125545
ada,8982.075824127414,7322.645238095239,0.8420549592770756,Salary,20240206125545,ada_20240206125545
Ridge,7069.289407005231,6274.687372409958,0.9021627846740266,Salary,20240206125545,Ridge_20240206125545
ridge,7069.289407005231,6274.687372409958,0.9021627846740266,Salary,20240206125545,ridge_20240206125545
et,8373.62939201893,7530.954999999999,0.8627286099748676,Salary,20240206125545,et_20240206125545
gbr,9974.601877416386,8530.496269714582,0.8052202961617161,Salary,20240206125545,gbr_20240206125545
ExtraTreesRegressor,8373.62939201893,7530.954999999999,0.8627286099748676,Salary,20240206125545,ExtraTreesRegressor_20240206125545
ElasticNet,7279.675009537161,6152.5952503535855,0.8962527621642433,Salary,20240206125545,ElasticNet_20240206125545
ard,7062.1263763376655,6282.688039331846,0.9023609533672274,Salary,20240206125545,ard_20240206125545
HuberRegressor,7158.53512194798,6283.573916083055,0.8996769145567763,Salary,20240206125545,HuberRegressor_20240206125545
huber,7158.53512194798,6283.573916083055,0.8996769145567763,Salary,20240206125545,huber_20240206125545
par,10337.393689672548,8946.432350920539,0.7907937413409627,Salary,20240206125545,par_20240206125545
svm,30858.02159705682,22673.776560880146,-0.8641837486109101,Salary,20240206125545,svm_20240206125545
dt,10052.248993799016,8640.166666666666,0.8021759743735162,Salary,20240206125545,dt_20240206125545
GradientBoostingRegressor,9974.601877416386,8530.496269714582,0.8052202961617161,Salary,20240206125545,GradientBoostingRegressor_20240206125545
RandomForestRegressor,7402.397420310062,6560.494305555553,0.8927252883337091,Salary,20240206125545,RandomForestRegressor_20240206125545
lr,7059.043621901508,6286.453830757743,0.9024461774180498,Salary,20240206132255,lr_20240206132255
mlp,85984.58835989493,82979.29151956346,-13.474174136064567,Salary,20240206132255,mlp_20240206132255
KNeighborsRegressor,7096.287087860336,6091.099999999999,0.9014140752957686,Salary,20240206132255,KNeighborsRegressor_20240206132255
Lasso,7059.067541656292,6286.423714244483,0.9024455162895476,Salary,20240206132255,Lasso_20240206132255
GradientBoostingRegressor,9974.601877416386,8530.496269714582,0.8052202961617161,Salary,20240206132255,GradientBoostingRegressor_20240206132255
en,7279.675009537161,6152.5952503535855,0.8962527621642433,Salary,20240206132255,en_20240206132255
ARDRegression,7062.1263763376655,6282.688039331846,0.9023609533672274,Salary,20240206132255,ARDRegression_20240206132255
lasso,7059.067541656292,6286.423714244483,0.9024455162895476,Salary,20240206132255,lasso_20240206132255
dt,10052.248993799016,8640.166666666666,0.8021759743735162,Salary,20240206132255,dt_20240206132255
huber,7158.53512194798,6283.573916083055,0.8996769145567763,Salary,20240206132255,huber_20240206132255
svm,30858.02159705682,22673.776560880146,-0.8641837486109101,Salary,20240206132255,svm_20240206132255
SVR,30858.02159705682,22673.776560880146,-0.8641837486109101,Salary,20240206132255,SVR_20240206132255
rf,7982.551579097405,6872.007670634925,0.8752513004196268,Salary,20240206132255,rf_20240206132255
HuberRegressor,7158.53512194798,6283.573916083055,0.8996769145567763,Salary,20240206132255,HuberRegressor_20240206132255
RandomForestRegressor,7982.551579097405,6872.007670634925,0.8752513004196268,Salary,20240206132255,RandomForestRegressor_20240206132255
SGDRegressor,7475.632764468761,6418.5152473804765,0.8905921514623745,Salary,20240206132255,SGDRegressor_20240206132255
AdaBoostRegressor,9257.56612132696,7390.61111111111,0.8322176760263194,Salary,20240206132255,AdaBoostRegressor_20240206132255
Ridge,7069.289407005231,6274.687372409958,0.9021627846740266,Salary,20240206132255,Ridge_20240206132255
ridge,7069.289407005231,6274.687372409958,0.9021627846740266,Salary,20240206132255,ridge_20240206132255
ExtraTreesRegressor,8373.62939201893,7530.954999999999,0.8627286099748676,Salary,20240206132255,ExtraTreesRegressor_20240206132255
gbr,9974.601877416386,8530.496269714582,0.8052202961617161,Salary,20240206132255,gbr_20240206132255
DecisionTreeRegressor,10052.248993799016,8640.166666666666,0.8021759743735162,Salary,20240206132255,DecisionTreeRegressor_20240206132255
br,7062.126376337664,6282.6880393318415,0.9023609533672274,Salary,20240206132255,br_20240206132255
ard,7062.1263763376655,6282.688039331846,0.9023609533672274,Salary,20240206132255,ard_20240206132255
NuSVR,23312.455061099783,19990.63024274415,-0.0639680439966785,Salary,20240206132255,NuSVR_20240206132255
PassiveAggressiveRegressor,10098.262820350905,8677.770370394806,0.8003607638825252,Salary,20240206132255,PassiveAggressiveRegressor_20240206132255
BayesianRidge,7062.126376337664,6282.6880393318415,0.9023609533672274,Salary,20240206132255,BayesianRidge_20240206132255
knn,7096.287087860336,6091.099999999999,0.9014140752957686,Salary,20240206132255,knn_20240206132255
et,8373.62939201893,7530.954999999999,0.8627286099748676,Salary,20240206132255,et_20240206132255
ElasticNet,7279.675009537161,6152.5952503535855,0.8962527621642433,Salary,20240206132255,ElasticNet_20240206132255
par,10337.393689672548,8946.432350920539,0.7907937413409627,Salary,20240206132255,par_20240206132255
ada,8982.075824127414,7322.645238095239,0.8420549592770756,Salary,20240206132255,ada_20240206132255
br,7062.126376337664,6282.6880393318415,0.9023609533672274,Salary,20240206145032,br_20240206145032
par,10337.393689672548,8946.432350920539,0.7907937413409627,Salary,20240206145032,par_20240206145032
ExtraTreesRegressor,8373.62939201893,7530.954999999999,0.8627286099748676,Salary,20240206145032,ExtraTreesRegressor_20240206145032
AdaBoostRegressor,9272.781250540227,7408.0,0.8316657107392582,Salary,20240206145032,AdaBoostRegressor_20240206145032
HuberRegressor,7158.53512194798,6283.573916083055,0.8996769145567763,Salary,20240206145032,HuberRegressor_20240206145032
SGDRegressor,7288.906966167852,6451.164606590263,0.8959894544409539,Salary,20240206145032,SGDRegressor_20240206145032
huber,7158.53512194798,6283.573916083055,0.8996769145567763,Salary,20240206145032,huber_20240206145032
ridge,7069.289407005231,6274.687372409958,0.9021627846740266,Salary,20240206145032,ridge_20240206145032
et,8373.62939201893,7530.954999999999,0.8627286099748676,Salary,20240206145032,et_20240206145032
gbr,9974.601877416386,8530.496269714582,0.8052202961617161,Salary,20240206145032,gbr_20240206145032
ElasticNet,7279.675009537161,6152.5952503535855,0.8962527621642433,Salary,20240206145032,ElasticNet_20240206145032
en,7279.675009537161,6152.5952503535855,0.8962527621642433,Salary,20240206145032,en_20240206145032
ard,7062.1263763376655,6282.688039331846,0.9023609533672274,Salary,20240206145032,ard_20240206145032
mlp,85984.58835989493,82979.29151956346,-13.474174136064567,Salary,20240206145032,mlp_20240206145032
ada,8982.075824127414,7322.645238095239,0.8420549592770756,Salary,20240206145032,ada_20240206145032
SVR,30858.02159705682,22673.776560880146,-0.8641837486109101,Salary,20240206145032,SVR_20240206145032
lasso,7059.067541656292,6286.423714244483,0.9024455162895476,Salary,20240206145032,lasso_20240206145032
NuSVR,23312.455061099783,19990.63024274415,-0.0639680439966785,Salary,20240206145032,NuSVR_20240206145032
PassiveAggressiveRegressor,10098.262820350905,8677.770370394806,0.8003607638825252,Salary,20240206145032,PassiveAggressiveRegressor_20240206145032
Ridge,7069.289407005231,6274.687372409958,0.9021627846740266,Salary,20240206145032,Ridge_20240206145032
ARDRegression,7062.1263763376655,6282.688039331846,0.9023609533672274,Salary,20240206145032,ARDRegression_20240206145032
DecisionTreeRegressor,10052.248993799016,8640.166666666666,0.8021759743735162,Salary,20240206145032,DecisionTreeRegressor_20240206145032
KNeighborsRegressor,7096.287087860336,6091.099999999999,0.9014140752957686,Salary,20240206145032,KNeighborsRegressor_20240206145032
dt,10052.248993799016,8640.166666666666,0.8021759743735162,Salary,20240206145032,dt_20240206145032
svm,30858.02159705682,22673.776560880146,-0.8641837486109101,Salary,20240206145032,svm_20240206145032
GradientBoostingRegressor,9974.601877416386,8530.496269714582,0.8052202961617161,Salary,20240206145032,GradientBoostingRegressor_20240206145032
knn,7096.287087860336,6091.099999999999,0.9014140752957686,Salary,20240206145032,knn_20240206145032
Lasso,7059.067541656292,6286.423714244483,0.9024455162895476,Salary,20240206145032,Lasso_20240206145032
RandomForestRegressor,7932.988050951504,6836.206837301589,0.8767956163178255,Salary,20240206145032,RandomForestRegressor_20240206145032
BayesianRidge,7062.126376337664,6282.6880393318415,0.9023609533672274,Salary,20240206145032,BayesianRidge_20240206145032
lr,7059.043621901508,6286.453830757743,0.9024461774180498,Salary,20240206145032,lr_20240206145032
rf,7982.551579097405,6872.007670634925,0.8752513004196268,Salary,20240206145032,rf_20240206145032
Lasso,7059.067541656292,6286.423714244483,0.9024455162895476,Salary,20240206192153,Lasso_20240206192153
PassiveAggressiveRegressor,10098.262820350905,8677.770370394806,0.8003607638825252,Salary,20240206192153,PassiveAggressiveRegressor_20240206192153
ExtraTreesRegressor,8186.082125823889,7368.003333333335,0.8688087847749308,Salary,20240206192153,ExtraTreesRegressor_20240206192153
ridge,7069.289407005231,6274.687372409958,0.9021627846740266,Salary,20240206192153,ridge_20240206192153
